VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
WT	2020-06-07	825116.373230769	0.0577884093828353	0.26831460060118	0.0275035887166081	-0.00608690785976104	-0.00110522697019663	0.0700862532280896	-0.00385355324826314	-0.00244086307664997	-0.000320678423363518
WT	2020-06-14	925895.103258476	0.0658165674020525	0.272665963461112	0.0289914993836818	0.0136243518648275	-0.00103293275684743	0.0725635838119603	0.00148791066707362	0.0197112597245886	7.22942133491991E-05
WT	2020-06-21	1030539.33333333	0.0747520640732224	0.270102813309178	0.0148160434160435	0.013037233037233	-0.00120541536312336	0.0645131092097504	-0.0141754559676383	-0.000587118827594498	-0.000172482606275938
WT	2020-06-28	1172533	0.0849187451298766	0.268172766512684	0.0140429941631083	0.022483997686893	-0.000892486550613459	0.0688118416294945	-0.000773049252935198	0.00944676464966002	0.000312928812509906
WT	2020-07-05	1304411.96189477	0.0962289090084784	0.28153565934141	0.0203344723656896	0.0409108397723298	-0.00100756063615923	0.0715251066300579	0.00629147820258138	0.0184268420854368	-0.000115074085545766
WT	2020-07-12	1439765.35097568	0.108712681422382	0.293495014782362	0.0180944415667961	0.0679611976958391	-0.00091207387785775	0.0722336276732886	-0.00224003079889349	0.0270503579235093	9.54867583014748E-05
WT	2020-07-19	1573526.88720539	0.122356259894192	0.32151412532229	0.0367128103368712	0.10906137517305	-0.000357615906203443	0.0878494847667567	0.0186183687700751	0.041100177477211	0.000554457971654307
WT	2020-07-26	1717559.46691616	0.137248701553381	0.326369562271777	0.0504161359382975	0.138483950547269	-0.000879483869250838	0.0776964100427545	0.0137033256014262	0.0294225753742191	-0.000521867963047395
WT	2020-08-02	1803950.6717833	0.152890215371719	0.331736759667407	0.0644248283202186	0.129351392807253	-0.000697240306605418	0.0668016233048476	0.0140086923819211	-0.00913255774001624	0.00018224356264542
WT	2020-08-09	1852842.85089216	0.168955658572995	0.335168247891363	0.0440489265507114	0.1029003993058	-0.000716900171667229	0.0753633214228268	-0.0203759017695072	-0.0264509935014527	-1.96598650618113E-05
WT	2020-08-16	1843723.60634139	0.184942031546973	0.328663799479578	0.0326786795437108	0.0639559772496339	-0.000712888155872435	0.0983306089395568	-0.0113702470070006	-0.0389444220561664	4.01201579479494E-06
WT	2020-08-23	1859482.22926141	0.201065042801596	0.340645045776351	0.0207506807379689	0.0631674085487643	-0.000415303473245369	0.0749046811552073	-0.0119279988057419	-0.000788568700869565	0.000297584682627065
WT	2020-08-30	1893492.97281058	0.217482950986339	0.333946144539429	0.0289774452628826	0.050187720304943	-0.000511240253906449	0.0805009048079048	0.00822676452491377	-0.0129796882438213	-9.59367806610804E-05
WT	2020-09-06	1938192.01627876	0.234288431135776	0.351539975085698	0.0165630433756797	0.0603533110678851	-0.000508032252730316	0.082355735322708	-0.0124144018872029	0.0101655907629421	3.20800117613436E-06
WT	2020-09-13	2008272.88471346	0.251701561421753	0.36075627638717	0.0157809075539845	0.0470925228617536	-0.000502128239299164	0.0861161798250744	-0.000782135821695169	-0.0132607882061315	5.90401343115142E-06
WT	2020-09-20	2050157.83741296	0.269477863537581	0.372381121479873	-0.00221815516448664	0.0495507019916974	-0.000655179151806122	0.0699099242634254	-0.0179990627184711	0.00245817912994375	-0.000153050912506958
WT	2020-09-27	2108738.5186479	0.287762101124902	0.379252626412563	0.00243537628678023	0.0386145316166915	-0.00060943263711163	0.0783973182060109	0.00465353145126686	-0.0109361703750059	4.57465146944922E-05
WT	2020-10-04	2199656.24165029	0.306834658948978	0.380026024826472	-0.00651351313024164	0.0374913141019278	-0.000427198847413237	0.067155798255138	-0.00894888941702188	-0.0011232175147637	0.000182233789698393
WT	2020-10-11	2363259.20165299	0.327325768843035	0.398653411692621	-0.0137764812684445	0.0362884073446645	-0.000323566859693696	0.0779958095256196	-0.00726296813820287	-0.00120290675726326	0.000103631987719541
WT	2020-10-18	2678676.61797372	0.350551768306467	0.411609205583938	-0.0147288561298502	0.0468688156095752	0.000203634489415843	0.0702889968369613	-0.000952374861405716	0.0105804082649107	0.000527201349109539
WT	2020-10-25	3062606.5556711	0.377106708810082	0.425487117685607	-0.00106565102929549	0.0499286841445823	0.000277832152354313	0.0696348514719551	0.0136632051005547	0.00305986853500704	7.41976629384693E-05
WT	2020-11-01	3469492.52513084	0.407189635202304	0.416110271768315	0.00474370371122823	0.065494933693604	0.00117339659481942	0.080274762132763	0.00580935474052371	0.0155662495490218	0.000895564442465103
WT	2020-11-08	3761753.63847764	0.439806669824025	0.431053717824467	-0.00901167311270706	0.0557727427668344	0.00088137875880102	0.0746204153258263	-0.0137553768239353	-0.00972219092676966	-0.000292017836018395
WT	2020-11-15	3875543.33280779	0.473410340668171	0.438090644958199	-0.0282717895412572	0.051320823663029	0.000847494400024689	0.070255426819419	-0.0192601164285502	-0.00445191910380541	-3.3884358776332E-05
WT	2020-11-22	3923558.92447533	0.507430340269146	0.418735508064126	-0.0217719481651493	0.0494447195863627	0.00181115647114453	0.0943398136613176	0.0064998413761079	-0.00187610407666628	0.000963662071119841
WT	2020-11-29	3945776.40294985	0.541642980945069	0.423919637025269	-0.0135716770168982	0.0538262697658825	0.00373760854139261	0.0940493121910313	0.00820027114825109	0.00438155017951986	0.00192645207024808
WT	2020-12-06	4073907.5201533	0.576966608008618	0.406350162231137	-0.00616432814218926	0.0575139197182575	0.00441263267722728	0.106004828303435	0.00740734887470897	0.00368764995237493	0.000675024135834674
WT	2020-12-13	3970522.10338832	0.611393811211892	0.439762882901387	-0.022029938939661	0.0482061354283577	0.00668293083963311	0.112736834708728	-0.0158656107974719	-0.00930778428989981	0.00227029816240583
WT	2020-12-20	3592743.0193133	0.642545405577149	0.461219814275927	-0.0293860609280494	0.0532014110094583	0.00803696066260126	0.0673671132069689	-0.00735612198838827	0.00499527558110067	0.00135402982296814
WT	2020-12-27	3595788.1135688	0.673723403039022	0.459738882219683	-0.0230933108663488	0.0565389884377227	0.00785493756565837	0.104189186271745	0.00629275006170061	0.00333757742826428	-0.000182023096942882
WT	2021-01-03	3479971.91777459	0.703897193093654	0.461287176016665	-0.0259924406701507	0.0508921606135364	0.00988928529594722	0.0975292548715169	-0.00289912980380187	-0.00564682782418629	0.00203434773028884
WT	2021-01-10	3625025.32220171	0.735328697599812	0.482216860992267	-0.0380324790890619	0.0512200050681932	0.0140928210652056	0.101472859107917	-0.0120400384189112	0.000327844454656831	0.00420353576925843
WT	2021-01-17	3377559.52484137	0.764614500591222	0.510141438017207	-0.0504258775260043	0.0536261158103197	0.0172783949146112	0.0834642103643999	-0.0123933984369426	0.00240611074212648	0.00318557384940552
WT	2021-01-24	2882083.40671284	0.789604179154405	0.529945263534621	-0.0565835840300549	0.0572090277478719	0.0192100767912947	0.0774358325676771	-0.00615770650405048	0.0035829119375522	0.00193168187668356
WT	2021-01-31	1988049.79781077	0.806841961135029	0.546713092403639	-0.0606274767771024	0.0653758898986254	0.0222734050563706	0.106441164225346	-0.00404389274704745	0.0081668621507535	0.00306332826507588
WT	2021-02-07	1843131.40843551	0.822823199339042	0.593672217447512	-0.0664230918797233	0.0657551750020609	0.0276484454718321	0.105459957111299	-0.00579561510262102	0.000379285103435532	0.00537504041546154
WT	2021-02-14	1431047.53290242	0.835231382173922	0.636559795596369	-0.0662005036086126	0.0671994444832647	0.033280298847616	0.14425983928829	0.00022258827111067	0.00144426948120377	0.00563185337578383
WT	2021-02-21	1153986.42594412	0.845237251463982	0.672273636959771	-0.0664445033270426	0.0662126317873117	0.0383696350939375	0.106884175105646	-0.000243999718429945	-0.000986812695953022	0.00508933624632155
WT	2021-02-28	1060687.90400842	0.854434157325655	0.754293210248052	-0.0883984630445819	0.0654241619695314	0.0519655207480971	0.159935270450851	-0.0219539597175395	-0.00078846981778031	0.0135958856541596
WT	2021-03-07	1003003.26686087	0.863130897044671	0.809607972672868	-0.0994996186261261	0.0672020788501359	0.061945853049981	0.135419769815662	-0.0111011555815439	0.0017779168806046	0.00998033230188392
WT	2021-03-14	893707.709305706	0.870879967849828	0.906463603003187	-0.109171980744499	0.0781257007998463	0.0776849983642252	0.174899640542049	-0.0096723621183733	0.0109236219497105	0.0157391453142442
WT	2021-03-21	896626.218654213	0.878654344171937	1.03025113822508	-0.131239548148897	0.077952033471149	0.094621440461608	0.193006925224177	-0.0220675674043984	-0.000173667328697463	0.0169364420973828
WT	2021-03-28	939767.255361092	0.886802783450613	1.24414557924617	-0.149018366255593	0.106227818400088	0.126708053504431	0.333538482462031	-0.0177788181066958	0.0282757849289386	0.032086613042823
WT	2021-04-04	1090205.2173782	0.896255625060516	1.29688275296563	-0.158925860213766	0.159315405728173	0.137832126304194	0.151878681883322	-0.00990749395817287	0.0530875873280857	0.0111240727997627
WT	2021-04-11	1172265.77023429	0.906419989048229	1.51032538788026	-0.163027380248707	0.148846424490117	0.162486605655312	0.32422036792246	-0.00410152003494024	-0.010468981238056	0.0246544793511185
WT	2021-04-18	1126403.09888636	0.916186691603811	1.53969828542386	-0.169965774435523	0.15039869654484	0.166231403142949	0.127650906915257	-0.00693839418681732	0.00155227205472229	0.00374479748763723
WT	2021-04-25	1106226.44580686	0.925778448467758	1.68658320663081	-0.205174748490214	0.177013849005853	0.18726255664179	0.2843184326549	-0.0352089740546903	0.026615152461013	0.0210311534988405
WT	2021-05-02	1100278.84370422	0.935318635462346	1.79814311592754	-0.230499415690001	0.194834294161123	0.201449484253948	0.278202824636906	-0.0253246671997873	0.0178204451552705	0.0141869276121579
WT	2021-05-09	976439.045225609	0.943785044803552	1.77669365543629	-0.23135913551442	0.206039304156873	0.195680190181938	0.158978304500865	-0.000859719824418216	0.0112050099957502	-0.00576929407200973
WT	2021-05-16	814188.407735751	0.950844627656636	1.95774260625427	-0.23882153560383	0.237717907392081	0.218323188630751	0.344882257114166	-0.0074624000894111	0.0316786032352079	0.0226429984488124
WT	2021-05-23	701329.114247963	0.956925641513222	2.13114563610436	-0.287409729497022	0.252475783884624	0.241366109511265	0.399579975310589	-0.0485881938931917	0.0147578764925422	0.0230429208805146
WT	2021-05-30	557446.138498335	0.96175908935339	2.166982497169	-0.315548851585096	0.300285260590938	0.246983383946719	0.228947915487059	-0.0281391220880736	0.0478094767063143	0.00561727443545415
WT	2021-06-06	509992.50879567	0.966181081039943	2.27389401175244	-0.303183074226586	0.306188765705839	0.261241160384029	0.262123305009588	0.0123657773585096	0.00590350511490111	0.0142577764373098
WT	2021-06-13	461466.777581016	0.970182320703055	2.35533948624648	-0.306018937108956	0.315410923050078	0.266527527206147	0.199982935176806	-0.00283586288236983	0.00922215734423946	0.00528636682211798
WT	2021-06-20	473873.291760494	0.974291133519919	2.26106366101364	-0.283292496117744	0.322733157931177	0.256314425246526	0.239341311304311	0.0227264409912126	0.00732223488109934	-0.0102131019596214
WT	2021-06-27	368541.312745669	0.977486644420581	2.36879093280196	-0.30711981016795	0.359735428685101	0.272221975214698	0.252346175741584	-0.0238273140502063	0.0370022707539231	0.015907549968172
WT	2021-07-04	345361.949636978	0.980481174033874	2.51172623365957	-0.336074585759069	0.358191614420062	0.290796366942258	0.327103343265997	-0.0289547755911187	-0.00154381426503829	0.0185743917275606
WT	2021-07-11	287059.087864726	0.982970177064692	2.46893144125453	-0.289636036579557	0.398575238941988	0.285507662777601	0.283750203620305	0.0464385491795113	0.0403836245219253	-0.00528870416465689
WT	2021-07-18	336392.683787051	0.985886936870902	2.21607571409422	-0.269435701306119	0.43800218057214	0.253063931815282	0.364957209581334	0.0202003352734387	0.0394269416301529	-0.0324437309623196
WT	2021-07-25	195602.052690351	0.987582943451297	2.54363566576121	-0.286050427105327	0.428855544124658	0.298795955351556	0.470691548706614	-0.0166147257992077	-0.00914663644748282	0.0457320235362745
WT	2021-08-01	147046.551529772	0.988857939882002	2.42329570917616	-0.268883198256403	0.399051408289443	0.285382061562821	0.295560809144722	0.0171672288489232	-0.0298041358352144	-0.0134138937887353
WT	2021-08-08	314191.769845639	0.991582202239348	1.34142068786724	-0.139745034204403	0.311064765972776	0.144522276676111	1.25233326170821	0.129138164052001	-0.0879866423166669	-0.14085978488671
WT	2021-08-15	145899.827364197	0.992847255769639	1.84174859247053	-0.178642083402197	0.304582902027644	0.208583259098233	0.641890203120478	-0.0388970491977942	-0.00648186394513265	0.0640609824221221
WT	2021-08-22	232243.844241617	0.994860972306211	1.26164029034355	-0.0211588896507859	0.114847518090459	0.138113174529352	1.57564435784774	0.157483193751411	-0.189735383937185	-0.0704700845688816
WT	2021-08-29	55619.4603986606	0.995343231922287	2.69627447200599	-0.286632711853364	0.392890696260262	0.299429309017396	2.4391888120807	-0.265473822202578	0.278043178169802	0.161316134488044
WT	2021-09-05	42020.5600894218	0.995707579563036	2.71975012599768	-0.225030887468987	0.409244202968856	0.300563318121651	0.261173518416362	0.0616018243843765	0.0163535067085944	0.00113400910425543
WT	2021-09-12	31155.9571601864	0.995977723498825	2.65616447487857	-0.209062387459167	0.401353876185164	0.290994455785575	0.341065967031044	0.0159685000098207	-0.00789032678369165	-0.00956886233607607
WT	2021-09-19	29030.7531401394	0.996229440429615	2.37711438799102	-0.145235295722049	0.414463210456749	0.261185943560204	0.678544815711845	0.0638270917371183	0.0131093342715844	-0.0298085122253708
